gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
SLC1A6,2.3782314770056345,3.2414273256825523,0.013656704061970561,0.9999235661907606,True,2.3782314770056345,0.0
GRM1,-2.598859880850661,-3.2360193593430124,0.013761160692494737,0.9999235661907606,True,0.7916547219778904,3.390514602828551
MAP3K11,2.4611715274544386,3.2284608762316336,0.013908584809562956,0.9999235661907606,True,4.2665083796316345,1.8053368521771958
POLRMT,1.8822634893609944,3.228167336659564,0.013914343991899619,0.9999235661907606,True,3.9799468146159613,2.097683325254967
DNAJC27-AS1,1.776835404848165,3.2260725313403915,0.013955517477162806,0.9999235661907606,True,5.288261478893406,3.511426074045241
ABRACL,-2.071842214664953,-3.2111780178066494,0.014252039336464222,0.9999235661907606,True,1.2165418066816875,3.2883840213466407
PDGFD,1.1842131550010588,3.209870640916167,0.014278385318453346,0.9999235661907606,True,8.110395353738825,6.9261821987377665
MIS18A,-1.4507494922365591,-3.2056047511134613,0.014364711998758668,0.9999235661907606,True,2.9683764056771382,4.419125897913697
SYT14,-1.65311250812444,-3.199853582756177,0.014481976347334634,0.9999235661907606,True,3.6237529326001092,5.276865440724549
EAF1,-1.5152607210194642,-3.1878294575577772,0.01473044970962354,0.9999235661907606,True,5.130254151425205,6.645514872444669
SIM2,2.3902987949622854,3.183375186392909,0.014823643687102282,0.9999235661907606,True,2.501535969851099,0.11123717488881356
RAB36,-2.4828706976535244,-3.1817782451216705,0.014857208124742496,0.9999235661907606,True,1.0613179227247203,3.5441886203782444
FAAP24,1.7668491782180982,3.17977504608062,0.014899425645001081,0.9999235661907606,True,2.3403962205086244,0.5735470422905261
AC005520.2,2.2433188919638223,3.179380419855805,0.014907757450664997,0.9999235661907606,True,3.3880932346707553,1.1447743427069328
MRPL35,1.2655282578249754,3.174648809685296,0.01500804359174757,0.9999235661907606,True,4.163960017146408,2.898431759321433
FHOD3,-2.526917632425893,-3.166613747145194,0.015179993742392357,0.9999235661907606,True,1.101673703373859,3.628591335799752
TRAIP,-2.185068975830433,-3.1663076121686395,0.015186586316022278,0.9999235661907606,True,0.7506967648092209,2.935765740639654
AC117503.1,-2.8836277949795157,-3.1616245969947574,0.01528781477011536,0.9999235661907606,True,0.0,2.8836277949795157
